property_type,price,location,city,province_name,latitude,longitude,baths,purpose,bedrooms,Area Type,Area Size
Flat,5650000,Bahria Town,Islamabad,Islamabad Capital,33.692638,73.218813,2,For Sale,1,Marla,3.7
Flat,7800000,Bahria Town,Islamabad,Islamabad Capital,33.692638,73.218813,3,For Sale,2,Marla,5.2
House,22500000,E-11,Islamabad,Islamabad Capital,33.693852,72.970591,5,For Sale,5,Marla,7.0
House,120000000,I-8,Islamabad,Islamabad Capital,33.673783,73.074703,6,For Sale,8,Kanal,1.0
Flat,5850000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,1,For Sale,1,Marla,3.1
Flat,50000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,2,For Rent,2,Marla,5.3
House,15500000,Bahria Town,Lahore,Punjab,31.374964,74.199843,5,For Sale,5,Marla,10.0
House,36000000,Johar Town,Lahore,Punjab,31.462347,74.293642,5,For Sale,5,Marla,14.0
House,10000000,Bahria Town,Lahore,Punjab,31.375514000000003,74.172735,3,For Sale,3,Marla,5.0
House,13000000,Johar Town,Lahore,Punjab,31.466337,74.25689200000001,4,For Sale,4,Marla,5.0
House,16000000,Johar Town,Lahore,Punjab,31.448802,74.273844,6,For Sale,6,Marla,5.0
House,8500000,Johar Town,Lahore,Punjab,31.455867,74.274273,2,For Sale,2,Marla,5.0
House,25000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.490372,73.06665699999999,0,For Sale,5,Marla,10.0
House,18500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.482319,73.095295,6,For Sale,4,Marla,10.0
House,12000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.498497,73.101182,6,For Sale,5,Marla,7.0
House,10000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.49116,73.093243,5,For Sale,4,Marla,5.0
House,13000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.489746000000004,73.079553,6,For Sale,5,Marla,6.0
House,35000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550407,73.11547,6,For Sale,6,Kanal,1.0
House,65000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.489746000000004,73.079553,5,For Rent,5,Marla,10.0
House,45000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.489836,73.101611,4,For Rent,4,Marla,7.0
House,25000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,3,For Rent,3,Marla,7.0
Flat,3200000,North Nazimabad,Karachi,Sindh,24.964895,67.066877,2,For Sale,3,Marla,4.0
Flat,1800000,Gulistan-e-Jauhar,Karachi,Sindh,24.907822,67.129209,1,For Sale,1,Marla,2.2
House,14500000,Gulistan-e-Jauhar,Karachi,Sindh,24.926605,67.13039,6,For Sale,6,Marla,4.8
Flat,16500000,North Nazimabad,Karachi,Sindh,24.936063,67.036128,4,For Sale,3,Marla,7.6
Flat,11000000,Gulistan-e-Jauhar,Karachi,Sindh,24.926605,67.13039,3,For Sale,3,Marla,6.4
Flat,17000000,North Nazimabad,Karachi,Sindh,24.936063,67.036128,4,For Sale,3,Marla,7.6
Flat,12000000,Gulistan-e-Jauhar,Karachi,Sindh,24.926606,67.13038399999999,3,For Sale,3,Marla,6.7
Flat,11500000,North Nazimabad,Karachi,Sindh,24.929369,67.045226,0,For Sale,0,Marla,6.7
Flat,5500000,North Nazimabad,Karachi,Sindh,24.94474,67.0575,4,For Sale,2,Marla,4.7
Flat,10000000,Gulistan-e-Jauhar,Karachi,Sindh,24.907822,67.129209,0,For Sale,3,Marla,8.6
Flat,12500000,Gulistan-e-Jauhar,Karachi,Sindh,24.907822,67.129209,0,For Sale,3,Marla,8.6
Flat,9500000,Gulistan-e-Jauhar,Karachi,Sindh,24.920384,67.129162,0,For Sale,3,Marla,6.7
Flat,8500000,Gulistan-e-Jauhar,Karachi,Sindh,24.923142,67.134826,0,For Sale,3,Marla,6.2
Flat,7000000,Gulistan-e-Jauhar,Karachi,Sindh,24.907822,67.129209,0,For Sale,2,Marla,4.4
Flat,5000000,Gulistan-e-Jauhar,Karachi,Sindh,24.907822,67.129209,0,For Sale,2,Marla,4.4
Flat,2800000,Gulistan-e-Jauhar,Karachi,Sindh,24.907822,67.129209,0,For Sale,2,Marla,3.1
Flat,7500000,Gulistan-e-Jauhar,Karachi,Sindh,24.923142,67.134826,0,For Sale,3,Marla,5.3
House,23500000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,2,For Sale,2,Marla,8.0
Flat,6550000,E-11,Islamabad,Islamabad Capital,33.69996,72.970116,2,For Sale,2,Marla,4.2
House,83200000,I-8,Islamabad,Islamabad Capital,33.668496999999995,73.07415999999999,6,For Sale,6,Marla,14.2
Flat,3600000,Bahria Town,Islamabad,Islamabad Capital,33.550837268049,73.10628890991201,1,For Sale,1,Marla,2.2
House,48000000,I-8,Islamabad,Islamabad Capital,33.673783,73.074703,6,For Sale,6,Marla,12.4
House,14000000,Bahria Town,Islamabad,Islamabad Capital,33.685404,73.226559,3,For Sale,3,Marla,5.0
House,56000000,I-8,Islamabad,Islamabad Capital,33.667640000000006,73.06594799999999,6,For Sale,6,Marla,14.2
Flat,18000,Bahria Town,Islamabad,Islamabad Capital,33.550837268049,73.10628890991201,0,For Rent,0,Marla,2.2
House,11500000,Bahria Town,Lahore,Punjab,31.374249,74.176404,4,For Sale,3,Marla,5.0
House,21000000,Bahria Town,Lahore,Punjab,31.368955,74.179244,6,For Sale,5,Marla,10.0
House,21000000,Bahria Town,Lahore,Punjab,31.379287,74.181304,6,For Sale,5,Marla,10.0
House,10500000,Bahria Town,Lahore,Punjab,31.37414,74.18016,4,For Sale,3,Marla,5.0
House,12500000,Bahria Town,Lahore,Punjab,31.374249,74.176404,4,For Sale,3,Marla,5.0
House,23000000,Bahria Town,Lahore,Punjab,31.378774,74.19031600000001,0,For Sale,0,Marla,11.0
House,16800000,Bahria Town,Lahore,Punjab,31.374195,74.191482,0,For Sale,0,Marla,10.0
House,41000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,8,For Sale,7,Kanal,1.0
House,30000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.573152,73.110881,5,For Sale,4,Marla,14.0
House,19000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.490372,73.06665699999999,7,For Sale,5,Marla,10.0
Flat,6200000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550096,73.12381500000001,2,For Sale,2,Marla,4.2
Flat,6200000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550096,73.12381500000001,2,For Sale,2,Marla,4.2
House,47500000,North Nazimabad,Karachi,Sindh,24.935635,67.05102,6,For Sale,6,Marla,12.0
Flat,17000000,Gulistan-e-Jauhar,Karachi,Sindh,24.926606,67.13038399999999,5,For Sale,4,Marla,8.0
Flat,6700000,North Nazimabad,Karachi,Sindh,24.948476,67.059474,2,For Sale,2,Marla,5.1
Flat,15500000,North Nazimabad,Karachi,Sindh,24.935635,67.05102,3,For Sale,3,Marla,6.7
House,43000000,Gulistan-e-Jauhar,Karachi,Sindh,24.916185,67.135196,6,For Sale,6,Marla,16.0
Flat,7000000,Gulistan-e-Jauhar,Karachi,Sindh,24.920965,67.122366,3,For Sale,3,Marla,6.0
Flat,1450000,Gulistan-e-Jauhar,Karachi,Sindh,24.904693,67.12281,1,For Sale,1,Marla,1.6
House,37500000,Gulistan-e-Jauhar,Karachi,Sindh,24.923999,67.13414,6,For Sale,6,Marla,9.6
Flat,45000,North Nazimabad,Karachi,Sindh,24.925361,67.039089,3,For Rent,3,Marla,6.7
House,24500000,Bahria Town,Islamabad,Islamabad Capital,33.550837268049,73.10628890991201,6,For Sale,5,Marla,10.0
House,25000000,Bahria Town,Islamabad,Islamabad Capital,33.550837268049,73.10628890991201,6,For Sale,5,Marla,10.0
House,9000000,Bahria Town,Lahore,Punjab,31.381706,74.19529399999999,4,For Sale,3,Marla,5.0
House,18500000,Bahria Town,Lahore,Punjab,31.37414,74.18016,7,For Sale,5,Marla,10.0
House,19000000,Bahria Town,Lahore,Punjab,31.385516,74.188857,7,For Sale,5,Marla,10.0
House,10000000,Bahria Town,Lahore,Punjab,31.387824,74.193242,4,For Sale,3,Marla,5.0
House,17000000,Bahria Town,Lahore,Punjab,31.37414,74.18016,7,For Sale,5,Marla,10.0
House,18000000,Bahria Town,Lahore,Punjab,31.37108,74.19031600000001,7,For Sale,5,Marla,10.0
House,9900000,Bahria Town,Lahore,Punjab,31.37414,74.18016,5,For Sale,3,Marla,5.0
House,18000000,Bahria Town,Lahore,Punjab,31.355909000000004,74.181014,7,For Sale,5,Marla,10.0
House,39000000,Bahria Town,Lahore,Punjab,31.375843,74.189715,7,For Sale,5,Kanal,1.0
House,15900000,Bahria Town,Lahore,Punjab,31.379287,74.181304,7,For Sale,5,Marla,10.0
House,16600000,Bahria Town,Lahore,Punjab,31.365803000000003,74.190116,7,For Sale,5,Marla,10.0
House,12000000,Bahria Town,Lahore,Punjab,31.382805,74.188514,4,For Sale,3,Marla,5.0
House,10400000,Bahria Town,Lahore,Punjab,31.387824,74.193242,5,For Sale,4,Marla,8.0
House,16000000,Bahria Town,Lahore,Punjab,31.38405,74.18397900000001,5,For Sale,5,Marla,10.0
House,9500000,Bahria Town,Lahore,Punjab,31.376439,74.17997700000001,4,For Sale,3,Marla,5.0
House,16000000,Bahria Town,Lahore,Punjab,31.381193,74.188771,5,For Sale,4,Marla,8.0
House,19500000,Bahria Town,Lahore,Punjab,31.368955,74.179244,6,For Sale,5,Marla,10.0
House,15000000,Bahria Town,Lahore,Punjab,31.389912,74.190488,6,For Sale,5,Marla,10.0
House,11500000,Johar Town,Lahore,Punjab,31.468826,74.273973,4,For Sale,3,Marla,5.0
House,9000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.49116,73.093243,4,For Sale,3,Marla,5.0
House,42500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.57022,73.116674,7,For Sale,5,Kanal,1.0
House,22000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.5054,73.07358599999999,5,For Sale,4,Marla,10.0
Flat,2700000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550623,73.123112,1,For Sale,1,Marla,2.6
House,38000000,Gulistan-e-Jauhar,Karachi,Sindh,24.916185,67.13519000000001,6,For Sale,8,Marla,9.6
Flat,6200000,North Nazimabad,Karachi,Sindh,24.94474,67.0575,2,For Sale,2,Marla,4.2
House,57500000,North Nazimabad,Karachi,Sindh,24.933144,67.033167,6,For Sale,6,Marla,16.0
Flat,11500000,Gulistan-e-Jauhar,Karachi,Sindh,24.915748,67.119548,2,For Sale,2,Marla,5.2
House,57500000,North Nazimabad,Karachi,Sindh,24.933144,67.033167,8,For Sale,6,Marla,16.0
House,14000000,Bahria Town,Islamabad,Islamabad Capital,33.698471999999995,73.223812,4,For Sale,3,Marla,5.0
Flat,5500000,Bahria Town,Islamabad,Islamabad Capital,33.692638,73.218813,0,For Sale,2,Marla,6.0
House,95000000,I-8,Islamabad,Islamabad Capital,33.673783,73.074703,6,For Sale,8,Kanal,1.0
House,75000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.500035,73.093929,5,For Rent,5,Marla,10.0
House,42500,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.495991,73.100195,5,For Rent,4,Marla,7.0
House,37000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,3,For Rent,3,Marla,7.0
Flat,60000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,2,For Rent,2,Marla,6.7
Flat,21000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.491403000000005,73.097297,1,For Rent,1,Marla,1.7
House,45000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.495991,73.100195,6,For Rent,5,Marla,7.0
House,75000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.500035,73.093929,6,For Rent,5,Marla,10.0
House,24000000,Johar Town,Lahore,Punjab,31.465275,74.28405,7,For Sale,5,Marla,10.0
House,9500000,Bahria Town,Lahore,Punjab,31.355909000000004,74.181014,4,For Sale,3,Marla,6.0
House,10000000,Satiana Road,Faisalabad,Punjab,31.372179,73.12559399999999,5,For Sale,4,Marla,13.3
House,32500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.555066,73.124753,4,For Sale,3,Kanal,1.1
House,6800000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.50136,73.10869100000001,2,For Sale,2,Marla,5.0
Flat,7500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.57022,73.116674,0,For Sale,1,Marla,3.6
House,16000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.498711,73.10435799999999,5,For Sale,4,Marla,7.0
House,22000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,0,For Sale,0,Marla,10.0
Flat,4000000,Gulistan-e-Jauhar,Karachi,Sindh,24.913179,67.12195899999999,0,For Sale,0,Marla,2.6
House,3800000,Gulistan-e-Jauhar,Karachi,Sindh,24.911037,67.14139,3,For Sale,3,Marla,2.0
House,28000000,Gulistan-e-Jauhar,Karachi,Sindh,24.913179,67.12195899999999,3,For Sale,3,Marla,8.0
Flat,5500000,North Nazimabad,Karachi,Sindh,24.94474,67.0575,3,For Sale,2,Marla,4.9
House,14500000,Gulistan-e-Jauhar,Karachi,Sindh,24.916185,67.135196,4,For Sale,4,Marla,4.4
Flat,5000000,North Nazimabad,Karachi,Sindh,24.935635,67.05102,2,For Sale,2,Marla,3.6
House,60000000,North Nazimabad,Karachi,Sindh,24.933144,67.033167,4,For Sale,4,Marla,14.0
Flat,15500000,Gulistan-e-Jauhar,Karachi,Sindh,24.922188869111,67.14599132537799,6,For Sale,4,Marla,12.0
Flat,12000000,Gulistan-e-Jauhar,Karachi,Sindh,24.924636,67.141903,0,For Sale,3,Marla,9.8
Flat,5500000,North Nazimabad,Karachi,Sindh,24.961242,67.056011,2,For Sale,2,Marla,3.8
Flat,5500000,North Nazimabad,Karachi,Sindh,24.961242,67.056011,2,For Sale,2,Marla,3.8
Flat,5500000,North Nazimabad,Karachi,Sindh,24.961242,67.056011,2,For Sale,2,Marla,3.8
Flat,5000000,North Nazimabad,Karachi,Sindh,24.961242,67.056011,2,For Sale,2,Marla,4.0
Flat,25000000,Gulistan-e-Jauhar,Karachi,Sindh,24.9249,67.173536,7,For Sale,7,Marla,14.2
Flat,17000000,North Nazimabad,Karachi,Sindh,24.935635,67.05102,3,For Sale,3,Marla,7.6
House,42500000,Gulistan-e-Jauhar,Karachi,Sindh,24.924,67.13414,6,For Sale,9,Marla,9.6
House,32500000,North Nazimabad,Karachi,Sindh,24.941744,67.053638,6,For Sale,6,Marla,10.4
Flat,9200000,North Nazimabad,Karachi,Sindh,24.925361,67.039089,2,For Sale,2,Marla,5.8
House,31500000,Bahria Town,Islamabad,Islamabad Capital,33.675619,73.214972,6,For Sale,6,Marla,10.0
House,50000000,Bahria Town,Islamabad,Islamabad Capital,33.695972,73.215614,0,For Sale,0,Kanal,1.1
House,46000000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,6,For Sale,5,Marla,10.0
Flat,2800000,Bahria Town,Islamabad,Islamabad Capital,33.692638,73.218813,0,For Sale,1,Marla,2.2
House,25000,Eden Gardens,Faisalabad,Punjab,31.424316,73.149465,3,For Rent,3,Marla,3.0
House,45000,Satiana Road,Faisalabad,Punjab,31.372179,73.12559399999999,0,For Rent,3,Marla,10.0
Flat,16500,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.480565000000006,73.088937,1,For Rent,2,Marla,5.0
House,115000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.499892,73.05830999999999,7,For Rent,6,Kanal,1.0
House,36000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.50297,73.10216899999999,0,For Rent,3,Marla,5.0
Flat,30000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550096,73.12381500000001,0,For Rent,2,Marla,4.0
House,70000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,6,For Rent,5,Marla,10.0
House,8900000,Bahria Town,Lahore,Punjab,31.355396,74.18556,4,For Sale,3,Marla,6.0
House,26000000,Johar Town,Lahore,Punjab,31.462347,74.293642,5,For Sale,5,Marla,10.0
House,9500000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,6,For Sale,6,Marla,7.0
Flat,7500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.57022,73.116674,0,For Sale,1,Marla,3.6
House,35000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.499892,73.05830999999999,4,For Sale,5,Kanal,1.0
House,35000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.502004,73.074353,4,For Sale,5,Kanal,1.0
House,4400000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,2,For Sale,4,Marla,5.0
House,46500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,8,For Sale,7,Kanal,1.0
House,25000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,6,For Sale,5,Marla,10.0
Flat,2200000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.521423,73.109236,1,For Sale,1,Marla,1.6
House,22500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.502004,73.074353,6,For Sale,5,Marla,10.0
House,9800000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.49116,73.093243,3,For Sale,4,Marla,5.0
House,9800000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.498497,73.101182,3,For Sale,4,Marla,5.0
House,17500000,Gulistan-e-Jauhar,Karachi,Sindh,24.904693,67.12281,4,For Sale,4,Marla,6.0
Flat,6500000,North Nazimabad,Karachi,Sindh,24.949176,67.051578,2,For Sale,2,Marla,4.9
Flat,8500000,North Nazimabad,Karachi,Sindh,24.929369,67.04523,3,For Sale,2,Marla,4.9
Flat,5000000,North Nazimabad,Karachi,Sindh,24.933144,67.033167,2,For Sale,3,Marla,4.0
Flat,7000000,North Nazimabad,Karachi,Sindh,24.935634613037,67.05101776123,2,For Sale,2,Marla,3.3
Flat,8500000,North Nazimabad,Karachi,Sindh,24.925361,67.039089,3,For Sale,3,Marla,5.3
Flat,10000000,Gulistan-e-Jauhar,Karachi,Sindh,24.920384,67.129162,3,For Sale,3,Marla,7.3
Flat,8000000,Gulistan-e-Jauhar,Karachi,Sindh,24.939171,67.15611,2,For Sale,2,Marla,6.9
Flat,4750000,Gulistan-e-Jauhar,Karachi,Sindh,24.929252,67.136679,2,For Sale,2,Marla,4.0
Flat,15000000,North Nazimabad,Karachi,Sindh,24.925361,67.039089,3,For Sale,3,Marla,7.6
Flat,4500000,North Nazimabad,Karachi,Sindh,24.964895,67.066877,3,For Sale,5,Marla,6.2
House,15000000,Gulistan-e-Jauhar,Karachi,Sindh,24.929719,67.130363,3,For Sale,3,Marla,4.8
House,41000000,Gulistan-e-Jauhar,Karachi,Sindh,24.910473,67.14195699999999,6,For Sale,6,Kanal,1.2
Flat,48000,North Nazimabad,Karachi,Sindh,24.935635,67.05102,3,For Rent,3,Marla,6.7
House,180000,I-8,Islamabad,Islamabad Capital,33.662782,73.077793,0,For Rent,0,Marla,14.2
Flat,7000000,E-11,Islamabad,Islamabad Capital,33.689707,72.978911,0,For Sale,0,Marla,10.2
House,80000000,E-11,Islamabad,Islamabad Capital,33.698244,72.984238,10,For Sale,9,Kanal,1.0
House,28500000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,4,For Sale,4,Marla,6.7
House,35000,Eden Gardens,Faisalabad,Punjab,31.425441,73.145077,0,For Rent,0,Marla,5.0
House,45000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.488368,73.09423000000001,6,For Rent,5,Marla,7.0
House,58000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,6,For Rent,5,Marla,10.0
Flat,14000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,2,For Rent,2,Marla,3.0
Flat,40000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550623,73.123112,2,For Rent,1,Marla,3.8
House,12000000,Johar Town,Lahore,Punjab,31.455867,74.274273,6,For Sale,5,Marla,5.0
House,12000000,Johar Town,Lahore,Punjab,31.468826,74.273973,4,For Sale,4,Marla,5.0
House,24500000,Johar Town,Lahore,Punjab,31.469558000000003,74.28139,6,For Sale,5,Marla,10.0
House,24000000,Johar Town,Lahore,Punjab,31.469558000000003,74.28139,6,For Sale,5,Marla,10.0
House,15000000,Johar Town,Lahore,Punjab,31.461578000000003,74.27002399999999,6,For Sale,5,Marla,5.0
House,19500000,Johar Town,Lahore,Punjab,31.459162,74.271569,6,For Sale,5,Marla,7.5
House,15000000,Johar Town,Lahore,Punjab,31.455867,74.274273,6,For Sale,5,Marla,5.0
House,16000000,Johar Town,Lahore,Punjab,31.455867,74.274273,6,For Sale,5,Marla,5.0
House,10000000,Johar Town,Lahore,Punjab,31.455867,74.274273,5,For Sale,4,Marla,3.0
House,8000000,Johar Town,Lahore,Punjab,31.455867,74.274273,4,For Sale,3,Marla,3.5
House,8800000,Johar Town,Lahore,Punjab,31.455867,74.274273,4,For Sale,3,Marla,3.5
House,10200000,Johar Town,Lahore,Punjab,31.455867,74.274273,4,For Sale,3,Marla,3.5
House,24000000,Johar Town,Lahore,Punjab,31.462347,74.293642,5,For Sale,5,Marla,10.0
House,11500000,Johar Town,Lahore,Punjab,31.466922,74.26980999999999,0,For Sale,3,Marla,5.0
House,8300000,Johar Town,Lahore,Punjab,31.473987,74.283028,4,For Sale,4,Marla,3.5
House,8000000,Johar Town,Lahore,Punjab,31.473987,74.283028,0,For Sale,3,Marla,3.5
House,11500000,Johar Town,Lahore,Punjab,31.473987,74.283028,0,For Sale,3,Marla,5.0
House,12000000,Johar Town,Lahore,Punjab,31.469082,74.25654899999999,0,For Sale,3,Marla,5.0
House,9000000,Johar Town,Lahore,Punjab,31.469082,74.266148,0,For Sale,3,Marla,5.0
Flat,4500000,Bahria Town,Lahore,Punjab,31.380313,74.18718299999999,1,For Sale,1,Marla,1.8
Flat,5000000,Bahria Town,Lahore,Punjab,31.380313,74.18718299999999,1,For Sale,1,Marla,2.6
House,16500000,Bahria Town,Lahore,Punjab,31.375843,74.189715,6,For Sale,5,Marla,10.0
House,9200000,Eden Gardens,Faisalabad,Punjab,31.424316,73.149465,0,For Sale,0,Marla,5.0
House,23000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,6,For Sale,6,Marla,10.0
House,18500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,6,For Sale,4,Marla,10.0
House,42500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.57022,73.116674,7,For Sale,6,Kanal,1.0
House,21000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550623,73.123112,6,For Sale,6,Marla,10.0
House,12000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.49116,73.093243,0,For Sale,0,Marla,5.0
House,48000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.555594,73.133669,7,For Sale,6,Kanal,1.0
House,24000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.505618,73.078866,6,For Sale,5,Marla,11.0
House,21000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,6,For Sale,5,Marla,10.0
Flat,8000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.57022,73.116674,2,For Sale,2,Marla,2.7
House,15000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,5,For Sale,5,Marla,7.0
Flat,9500000,Gulistan-e-Jauhar,Karachi,Sindh,24.920384,67.129162,3,For Sale,3,Marla,6.0
Flat,6500000,North Nazimabad,Karachi,Sindh,24.94474,67.0575,2,For Sale,3,Marla,4.4
House,24000000,Bahria Town,Islamabad,Islamabad Capital,33.550837268049,73.10628890991201,6,For Sale,5,Marla,10.0
House,21000000,Bahria Town,Islamabad,Islamabad Capital,33.550837268049,73.10628890991201,6,For Sale,5,Marla,10.0
House,43500000,I-8,Islamabad,Islamabad Capital,33.66278,73.07779000000001,5,For Sale,6,Marla,14.2
House,80000000,E-11,Islamabad,Islamabad Capital,33.704599,72.978702,7,For Sale,6,Kanal,1.0
Flat,5600000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,1,For Sale,1,Marla,3.1
House,25000000,Bahria Town,Islamabad,Islamabad Capital,33.550837268049,73.10628890991201,6,For Sale,5,Marla,10.0
House,32000,Eden Gardens,Faisalabad,Punjab,31.424316,73.149465,0,For Rent,0,Marla,5.0
House,35000,Eden Gardens,Faisalabad,Punjab,31.424316,73.149465,0,For Rent,0,Marla,5.0
House,34000,Eden Gardens,Faisalabad,Punjab,31.425441,73.145077,0,For Rent,0,Marla,5.0
House,33000,Eden Gardens,Faisalabad,Punjab,31.425441,73.145077,0,For Rent,0,Marla,5.0
House,32000,Eden Gardens,Faisalabad,Punjab,31.424316,73.149465,0,For Rent,0,Marla,5.0
House,23000,Eden Gardens,Faisalabad,Punjab,31.46606,73.07194100000001,0,For Rent,0,Marla,5.0
House,75000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.573152,73.110881,5,For Rent,4,Kanal,1.0
House,75000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.573152,73.110881,5,For Rent,4,Marla,16.0
Flat,4200000,Bahria Town,Lahore,Punjab,31.374195,74.191482,1,For Sale,1,Marla,1.8
House,12500000,Bahria Town,Lahore,Punjab,31.361057,74.18678,3,For Sale,3,Marla,5.0
House,19000000,Bahria Town,Lahore,Punjab,31.375843,74.189715,0,For Sale,5,Marla,10.0
House,11500000,Bahria Town,Lahore,Punjab,31.374414,74.177749,0,For Sale,3,Marla,5.0
House,45000000,Bahria Town,Lahore,Punjab,31.378774,74.19031600000001,0,For Sale,5,Kanal,1.0
House,22000000,Bahria Town,Lahore,Punjab,31.379287,74.181308,5,For Sale,4,Marla,10.0
House,22000000,Bahria Town,Lahore,Punjab,31.385516,74.188857,6,For Sale,5,Marla,10.0
House,23000000,Bahria Town,Lahore,Punjab,31.385516,74.188857,6,For Sale,5,Marla,10.0
